isMixedThroughout,isMixedThroughout
isColourOf,isColourOf
isComplicationOf,isComplicationOf
isConsequenceOf,isConsequenceOf
isConcentrationOf,isConcentrationOf
isConnectionOf,isConnectionOf
isConsistencyOf,isConsistencyOf
isConvergentWith,isConvergentWith
isNotParallelTo,isNotParallelTo
isCountConcentrationOf,isCountConcentrationOf
isDensityOf,isDensityOf
isDeterminedBy,isDeterminedBy
isGoalOf,isGoalOf
isDiameterOf,isDiameterOf
isDisplacementFrom,isDisplacementFrom
isDisplacementTo,isDisplacementTo
isDissolvedWithin,isDissolvedWithin
isDistributionOf,isDistributionOf
isDivergentWith,isDivergentWith
isDrugFeatureOf,isDrugFeatureOf
isDrynessOf,isDrynessOf
isDurationOf,isDurationOf
isEffectivenessOf,isEffectivenessOf
isEnactmentOf,isEnactmentOf
isQuantityOf,isQuantityOf
isEnergyAmountOf,isEnergyAmountOf
isExistenceOf,isExistenceOf
isExposedTo,isExposedTo
isFollowedBy,isFollowedBy
isFrequencyOf,isFrequencyOf
isFunctionalComponentOf,isFunctionalComponentOf
isStructuralComponentOf,isStructuralComponentOf
isGammaPartitiveConnectionOf,isGammaPartitiveConnectionOf
isHistoryOf,isHistoryOf
isImmediateConsequenceOf,isImmediateConsequenceOf
isInSuspensionWithin,isInSuspensionWithin
makesUp,makesUp
isLateConsequenceOf,isLateConsequenceOf
isLayerOf,isLayerOf
isLengthOf,isLengthOf
isLinearDivisionOf,isLinearDivisionOf
isLocationOf,isLocationOf
isLocativelyContainedIn,isLocativelyContainedIn
isNonPartitivelyContainedIn,isNonPartitivelyContainedIn
isMainlyCharacterisedBy,isMainlyCharacterisedBy
isMassOf,isMassOf
isPartitivelyContainedIn,isPartitivelyContainedIn
isMultipleOf,isMultipleOf
isSubprocessOf,isSubprocessOf
isOdourOf,isOdourOf
isPairedOrUnpaired,isPairedOrUnpaired
isPersonPerforming,isPersonPerforming
isPhysicalMeansOf,isPhysicalMeansOf
isPigmentationOf,isPigmentationOf
isPositionedAbove,isPositionedAbove
isPositionedAnteriorTo,isPositionedAnteriorTo
isPositionedBelow,isPositionedBelow
isPositionedDeepTo,isPositionedDeepTo
isPositionedDistalTo,isPositionedDistalTo
isPositionedInferiorTo,isPositionedInferiorTo
isPositionedPosteriorTo,isPositionedPosteriorTo
isPositionedProximalTo,isPositionedProximalTo
isPositionedSuperficialTo,isPositionedSuperficialTo
isPositionedSuperiorTo,isPositionedSuperiorTo
isPresenceAbsenceOf,isPresenceAbsenceOf
isPressureOf,isPressureOf
isProcessActivityOf,isProcessActivityOf
isQualityOf,isQualityOf
isRangeOf,isRangeOf
isRigidityOf,isRigidityOf
isScopeOf,isScopeOf
isSensitivityOf,isSensitivityOf
isServedBy,isServedBy
isSeverityOf,isSeverityOf
isShapeOf,isShapeOf
isSignalAmplitudeOf,isSignalAmplitudeOf
isSignalFrequencyOf,isSignalFrequencyOf
isSizeOf,isSizeOf
isSolidDivisionOf,isSolidDivisionOf
isSoundTimbreOf,isSoundTimbreOf
isSpaceBoundedBy,isSpaceBoundedBy
isSpaceDefinedBy,isSpaceDefinedBy
isSpecificAnswerOf,isSpecificAnswerOf
isSpecificComplicationOf,isSpecificComplicationOf
isSpecificConsequenceOf,isSpecificConsequenceOf
isSpecificFunctionOf,isSpecificFunctionOf
isSpecificFunctionalComponentOf,isSpecificFunctionalComponentOf
isSpecificGoalOf,isSpecificGoalOf
isSpecificLateConsequenceOf,isSpecificLateConsequenceOf
isSpecificLayerOf,isSpecificLayerOf
isSpecificLinearDivisionOf,isSpecificLinearDivisionOf
isSpecificLocationOf,isSpecificLocationOf
isSpecificPersonPerforming,isSpecificPersonPerforming
isSpecificPhaseOf,isSpecificPhaseOf
isSpecificPhysicalMeansOf,isSpecificPhysicalMeansOf
isSpecificSolidDivisionOf,isSpecificSolidDivisionOf
isSpecificStructuralComponentOf,isSpecificStructuralComponentOf
isSpecificSubprocessOf,isSpecificSubprocessOf
isSpecificSurfaceDivisionOf,isSpecificSurfaceDivisionOf
isSurfaceDivisionOf,isSurfaceDivisionOf
isSpecificallyMadeOf,isSpecificallyMadeOf
isSpecificallyNonPartitivelyContainedIn,isSpecificallyNonPartitivelyContainedIn
isSpecificallyPartitivelyContainedIn,isSpecificallyPartitivelyContainedIn
isSpecificallyServedBy,isSpecificallyServedBy
isSpecificallyToDetermine,isSpecificallyToDetermine
isToDetermine,isToDetermine
isSpeedOf,isSpeedOf
isStrengthOf,isStrengthOf
isSymptomCharacterOf,isSymptomCharacterOf
isSymptomOf,isSymptomOf
isSynchronicityOf,isSynchronicityOf
isSyndromeElementOf,isSyndromeElementOf
isTemperatureOf,isTemperatureOf
isTemporalPatternOf,isTemporalPatternOf
isTextureOf,isTextureOf
isTimeOfOccurrenceOf,isTimeOfOccurrenceOf
isToughnessOf,isToughnessOf
isUniqueAssociatedDisplacementOf,isUniqueAssociatedDisplacementOf
isVerticalDepthOf,isVerticalDepthOf
isVolumeOf,isVolumeOf
isWithReferenceTo,isWithReferenceTo
locativelyContains,locativelyContains
nonPartitivelyContains,nonPartitivelyContains
occursDuring,occursDuring
playsClinicalRole,playsClinicalRole
playsConsultationRole,playsConsultationRole
playsNumericalRole,playsNumericalRole
playsPathologicalRole,playsPathologicalRole
playsPhysiologicalRole,playsPhysiologicalRole
playsRelativeImportanceRole,playsRelativeImportanceRole
playsSocialRole,playsSocialRole
serves,serves
specificallyMakesUp,specificallyMakesUp
specificallyNonPartitivelyContains,specificallyNonPartitivelyContains
specificallyPartitivelyContains,specificallyPartitivelyContains
specificallyServes,specificallyServes
ContainmentAttribute,DelimitingAttribute
ContainmentAttribute,StructuralAttribute
ContainmentAttribute,InverseAttribute
ContainmentAttribute,InverseConstructiveAttribute
ContainmentAttribute,InverseDomainAttribute
isNonCausallyLinkedTo,Attribute
isNonCausallyLinkedTo,ConstructiveAttribute
isNonCausallyLinkedTo,DomainAttribute
isNonCausallyLinkedTo,LocativeAttribute
HasDivision,StructuralPartitiveAttribute
HasDivision,InverseAttribute
HasDivision,InverseConstructiveAttribute
HasDivision,InverseDomainAttribute
HasDivision,PartitiveAttribute
InverseContainmentAttribute,Attribute
InverseContainmentAttribute,ConstructiveAttribute
InverseContainmentAttribute,DomainAttribute
InverseContainmentAttribute,InverseDelimitingAttribute
InverseContainmentAttribute,InverseStructuralAttribute
hasNonCausalLinkTo,InverseAttribute
hasNonCausalLinkTo,InverseConstructiveAttribute
hasNonCausalLinkTo,InverseDomainAttribute
hasNonCausalLinkTo,InverseLocativeAttribute
hasFeature,InverseAttribute
hasFeature,InverseModifierAttribute
hasFeature,InverseConstructiveAttribute
hasFeature,InverseDomainAttribute
hasFeature,InverseFeatureStateAttribute
hasFeature,hasNonCausalLinkTo
hasFeature,InverseLocativeAttribute
InverseTemporalModifierAttribute,InverseAttribute
InverseTemporalModifierAttribute,InverseModifierAttribute
InverseTemporalModifierAttribute,InverseConstructiveAttribute
InverseTemporalModifierAttribute,InverseDomainAttribute
InverseTemporalModifierAttribute,InverseFeatureStateAttribute
InverseTemporalModifierAttribute,hasNonCausalLinkTo
InverseTemporalModifierAttribute,InverseLocativeAttribute
InverseTemporalModifierAttribute,hasFeature
IsDivisionOf,Attribute
IsDivisionOf,ConstructiveAttribute
IsDivisionOf,DomainAttribute
IsDivisionOf,InversePartitiveAttribute
IsDivisionOf,InverseStructuralPartitiveAttribute
LocativeAttribute,Attribute
LocativeAttribute,ConstructiveAttribute
LocativeAttribute,DomainAttribute
isFeatureOf,Attribute
isFeatureOf,ModifierAttribute
isFeatureOf,ConstructiveAttribute
isFeatureOf,DomainAttribute
isFeatureOf,FeatureStateAttribute
isFeatureOf,isNonCausallyLinkedTo
isFeatureOf,LocativeAttribute
StatusAttribute,Attribute
StatusAttribute,ModifierAttribute
StatusAttribute,DomainAttribute
actsOn,Attribute
actsOn,ConstructiveAttribute
actsOn,DomainAttribute
actsOn,isNonCausallyLinkedTo
actsOn,FunctionalAttribute
actsOn,LocativeAttribute
actsOn,ProcessLocativeAttribute
actsSpecificallyAtLevel,Attribute
actsSpecificallyAtLevel,ConstructiveAttribute
actsSpecificallyAtLevel,DomainAttribute
actsSpecificallyAtLevel,isNonCausallyLinkedTo
actsSpecificallyAtLevel,FunctionalAttribute
actsSpecificallyAtLevel,LocativeAttribute
actsSpecificallyAtLevel,ProcessLocativeAttribute
actsSpecificallyAtLevel,actsOn
actsSpecificallyOn,Attribute
actsSpecificallyOn,ConstructiveAttribute
actsSpecificallyOn,DomainAttribute
actsSpecificallyOn,isNonCausallyLinkedTo
actsSpecificallyOn,FunctionalAttribute
actsSpecificallyOn,LocativeAttribute
actsSpecificallyOn,ProcessLocativeAttribute
actsSpecificallyOn,actsOn
boundsSpace,DelimitingAttribute
boundsSpace,StructuralAttribute
boundsSpace,InverseAttribute
boundsSpace,InverseConstructiveAttribute
boundsSpace,InverseDomainAttribute
connects,StructuralAttribute
connects,InverseAttribute
connects,InverseConstructiveAttribute
connects,InverseDomainAttribute
isFunctionOf,Attribute
isFunctionOf,ConstructiveAttribute
isFunctionOf,DomainAttribute
isFunctionOf,isNonCausallyLinkedTo
isFunctionOf,FunctionalAttribute
isFunctionOf,LocativeAttribute
isFunctionOf,ProcessLocativeAttribute
hasAbnormalityStatus,Attribute
hasAbnormalityStatus,ModifierAttribute
hasAbnormalityStatus,DomainAttribute
hasAbnormalityStatus,StatusAttribute
hasAbsoluteState,InverseAttribute
hasAbsoluteState,InverseModifierAttribute
hasAbsoluteState,InverseConstructiveAttribute
hasAbsoluteState,InverseDomainAttribute
hasAbsoluteState,InverseFeatureStateAttribute
hasAbsoluteState,hasNonCausalLinkTo
hasAbsoluteState,InverseLocativeAttribute
hasAbsoluteState,hasState
hasAbstractDirection,InverseAttribute
hasAbstractDirection,InverseProcessModifierAttribute
hasAbstractDirection,InverseModifierAttribute
hasAbstractDirection,InverseConstructiveAttribute
hasAbstractDirection,InverseDomainAttribute
hasAbstractDirection,InverseFeatureStateAttribute
hasAbstractDirection,hasNonCausalLinkTo
hasAbstractDirection,InverseLocativeAttribute
hasAbstractDirection,hasFeature
hasDimension,InverseAttribute
hasDimension,InverseModifierAttribute
hasDimension,InverseConstructiveAttribute
hasDimension,InverseDomainAttribute
hasDimension,InverseFeatureStateAttribute
hasDimension,hasNonCausalLinkTo
hasDimension,InverseLocativeAttribute
hasDimension,hasFeature
hasDimension,InverseStructuralModifierAttribute
hasCausalLinkTo,InverseAttribute
hasCausalLinkTo,InverseConstructiveAttribute
hasCausalLinkTo,InverseDomainAttribute
hasCausalLinkTo,InverseLocativeAttribute
hasAcquisitionMode,InverseAttribute
hasAcquisitionMode,InverseProcessModifierAttribute
hasAcquisitionMode,InverseModifierAttribute
hasAcquisitionMode,InverseConstructiveAttribute
hasAcquisitionMode,InverseDomainAttribute
hasAcquisitionMode,InverseDiseaseProcessAttribute
hasAcquisitionMode,InverseFeatureStateAttribute
hasAcquisitionMode,hasNonCausalLinkTo
hasAcquisitionMode,InverseLocativeAttribute
hasAcquisitionMode,hasFeature
hasAdjustability,InverseStructuralFunctionModifier
hasAge,InverseAttribute
hasAge,InverseModifierAttribute
hasAge,InverseConstructiveAttribute
hasAge,InverseDomainAttribute
hasAge,InverseFeatureStateAttribute
hasAge,hasNonCausalLinkTo
hasAge,InverseLocativeAttribute
hasAge,InverseOrganismModifier
hasAge,hasFeature
hasPartitiveConnection,StructuralAttribute
hasPartitiveConnection,HasDivision
hasPartitiveConnection,StructuralPartitiveAttribute
hasPartitiveConnection,InverseAttribute
hasPartitiveConnection,InverseConstructiveAttribute
hasPartitiveConnection,InverseDomainAttribute
hasPartitiveConnection,PartitiveAttribute
hasPartitiveConnection,connects
hasPartitiveConnection,hasStructuralComponent
hasAnaesthesia,InverseAttribute
hasAnaesthesia,InverseModifierAttribute
hasAnaesthesia,InverseConstructiveAttribute
hasAnaesthesia,InverseDomainAttribute
hasAnaesthesia,InverseFeatureStateAttribute
hasAnaesthesia,hasNonCausalLinkTo
hasAnaesthesia,InverseLocativeAttribute
hasAnaesthesia,InverseOrganismModifier
hasAnaesthesia,hasFeature
hasAnswer,InverseAttribute
hasAnswer,InverseConstructiveAttribute
hasAnswer,InverseDomainAttribute
hasAnswer,InverseLocativeAttribute
hasAnswer,hasCausalLinkTo
hasAnteriorPosteriorSelector,Attribute
hasAnteriorPosteriorSelector,ModifierAttribute
hasAnteriorPosteriorSelector,DomainAttribute
hasAnteriorPosteriorSelector,SelectorAttribute
hasAnteriorPosteriorSelector,StructuralSelectorAttribute
hasAnteriorPosteriorSelector,hasPositionalSelector
hasAnteroRetrogradeSelector,Attribute
hasAnteroRetrogradeSelector,ModifierAttribute
hasAnteroRetrogradeSelector,DomainAttribute
hasAnteroRetrogradeSelector,SelectorAttribute
hasAnteroRetrogradeSelector,StructuralSelectorAttribute
hasAnteroRetrogradeSelector,hasDirectionalSelector
hasAppropriateness,InverseAttribute
hasAppropriateness,InverseProcessModifierAttribute
hasAppropriateness,InverseModifierAttribute
hasAppropriateness,InverseConstructiveAttribute
hasAppropriateness,InverseDomainAttribute
hasAppropriateness,InverseFeatureStateAttribute
hasAppropriateness,hasNonCausalLinkTo
hasAppropriateness,InverseLocativeAttribute
hasAppropriateness,hasFeature
hasAppropriateness,InverseVolitionalProcessModifier
hasAssertedDiseaseClass,Attribute
hasAssertedDiseaseClass,ModifierAttribute
hasAssertedDiseaseClass,DomainAttribute
hasAssertedDiseaseClass,StatusAttribute
hasBeneficialStatus,Attribute
hasBeneficialStatus,ModifierAttribute
hasBeneficialStatus,DomainAttribute
hasBeneficialStatus,StatusAttribute
hasBilateralUnilateralSelector,Attribute
hasBilateralUnilateralSelector,ModifierAttribute
hasBilateralUnilateralSelector,DomainAttribute
hasBilateralUnilateralSelector,SelectorAttribute
hasBilateralUnilateralSelector,StructuralSelectorAttribute
hasBilateralUnilateralSelector,hasPositionalSelector
hasCellMorphology,InverseAttribute
hasCellMorphology,InverseModifierAttribute
hasCellMorphology,InverseConstructiveAttribute
hasCellMorphology,InverseDomainAttribute
hasCellMorphology,InverseFeatureStateAttribute
hasCellMorphology,hasNonCausalLinkTo
hasCellMorphology,InverseLocativeAttribute
hasCellMorphology,hasFeature
hasCellMorphology,InverseStructuralAppearanceModifier
hasCellMorphology,InverseStructuralModifierAttribute
hasCentralPeripheralSelector,Attribute
hasCentralPeripheralSelector,ModifierAttribute
hasCentralPeripheralSelector,DomainAttribute
hasCentralPeripheralSelector,SelectorAttribute
hasCentralPeripheralSelector,StructuralSelectorAttribute
hasCentralPeripheralSelector,hasPositionalSelector
hasChangeInState,InverseAttribute
hasChangeInState,InverseModifierAttribute
hasChangeInState,InverseConstructiveAttribute
hasChangeInState,InverseDomainAttribute
hasChangeInState,InverseFeatureStateAttribute
hasChangeInState,hasNonCausalLinkTo
hasChangeInState,InverseLocativeAttribute
hasChangeInState,hasState
hasChemicalProcessType,InverseAttribute
hasChemicalProcessType,InverseChemicalProcessAttribute
hasChemicalProcessType,InverseProcessModifierAttribute
hasChemicalProcessType,InverseModifierAttribute
hasChemicalProcessType,InverseConstructiveAttribute
hasChemicalProcessType,InverseDomainAttribute
hasChemicalProcessType,InverseFeatureStateAttribute
hasChemicalProcessType,hasNonCausalLinkTo
hasChemicalProcessType,InverseLocativeAttribute
hasChemicalProcessType,hasFeature
hasChemicalSubgroup,ContainmentAttribute
hasChemicalSubgroup,DelimitingAttribute
hasChemicalSubgroup,StructuralAttribute
hasChemicalSubgroup,HasDivision
hasChemicalSubgroup,StructuralPartitiveAttribute
hasChemicalSubgroup,InverseAttribute
hasChemicalSubgroup,InverseConstructiveAttribute
hasChemicalSubgroup,InverseDomainAttribute
hasChemicalSubgroup,PartitiveAttribute
hasChemicalSubgroup,hasMixedThroughout
hasChemicalSubgroup,hasStructuralComponent
hasChemicalSubgroup,partitivelyContains
hasMixedThroughout,ContainmentAttribute
hasMixedThroughout,DelimitingAttribute
hasMixedThroughout,StructuralAttribute
hasMixedThroughout,HasDivision
hasMixedThroughout,StructuralPartitiveAttribute
hasMixedThroughout,InverseAttribute
hasMixedThroughout,InverseConstructiveAttribute
hasMixedThroughout,InverseDomainAttribute
hasMixedThroughout,PartitiveAttribute
hasMixedThroughout,hasStructuralComponent
hasMixedThroughout,partitivelyContains
hasChronicity,InverseAttribute
hasChronicity,InverseModifierAttribute
hasChronicity,InverseConstructiveAttribute
hasChronicity,InverseDomainAttribute
hasChronicity,InverseFeatureStateAttribute
hasChronicity,hasNonCausalLinkTo
hasChronicity,InverseLocativeAttribute
hasChronicity,hasFeature
hasChronicity,InverseTemporalModifierAttribute
hasClinicalAppearance,InverseAttribute
hasClinicalAppearance,InverseProcessModifierAttribute
hasClinicalAppearance,InverseModifierAttribute
hasClinicalAppearance,InverseConstructiveAttribute
hasClinicalAppearance,InverseDomainAttribute
hasClinicalAppearance,InverseDiseaseProcessAttribute
hasClinicalAppearance,InverseFeatureStateAttribute
hasClinicalAppearance,hasNonCausalLinkTo
hasClinicalAppearance,InverseLocativeAttribute
hasClinicalAppearance,hasFeature
hasClinicalSpeciality,InverseAttribute
hasClinicalSpeciality,InverseModifierAttribute
hasClinicalSpeciality,InverseConstructiveAttribute
hasClinicalSpeciality,InverseDomainAttribute
hasClinicalSpeciality,InverseFeatureStateAttribute
hasClinicalSpeciality,hasNonCausalLinkTo
hasClinicalSpeciality,InverseLocativeAttribute
hasClinicalSpeciality,InverseOrganismModifier
hasClinicalSpeciality,hasFeature
hasCoherence,InverseAttribute
hasCoherence,InverseModifierAttribute
hasCoherence,InverseConstructiveAttribute
hasCoherence,InverseDomainAttribute
hasCoherence,InverseFeatureStateAttribute
hasCoherence,hasNonCausalLinkTo
hasCoherence,InverseLocativeAttribute
hasCoherence,hasFeature
hasCoherence,InverseStructuralModifierAttribute
hasCoherence,InverseStructuralFunctionModifier
hasColinearityWith,DelimitingAttribute
hasColinearityWith,StructuralAttribute
hasColinearityWith,InverseAttribute
hasColinearityWith,InverseConstructiveAttribute
hasColinearityWith,InverseDomainAttribute
hasColinearityWith,LinearDelimitingAttribute
hasColinearityWith,passesThrough
passesThrough,DelimitingAttribute
passesThrough,StructuralAttribute
passesThrough,InverseAttribute
passesThrough,InverseConstructiveAttribute
passesThrough,InverseDomainAttribute
passesThrough,LinearDelimitingAttribute
